course_id,day,time,classroom
62027GP3085-*,一,6,S-118
62027GP3085-*,一,7,S-118
62028GP3088-*,一,3,S-218
62028GP3088-*,一,4,S-218
62028GP3088-*,三,2,S-215-1
62029GP3096-*,五,3,S-114
62029GP3096-*,五,4,S-114
66009HS6063-*,一,5,S-114
66009HS6063-*,一,6,S-114
66009HS6063-*,一,7,S-114
62030GP4010-*,四,3,S-118
62030GP4010-*,四,4,S-118
62031GP4024-*,一,3,S-118
62031GP4024-*,一,4,S-118
62031GP4024-*,三,2,S-118
62032GP4070-*,四,6,S-112
62032GP4070-*,四,7,S-112
62032GP4070-*,四,8,S-112
62033GP4088-A,五,Z,*-老師
62034GP4088-B,五,Z,*-老師
62035GP4090-*,五,Z,*-老師
64005AG7044-*,二,2,S-130
64005AG7044-*,二,3,S-130
64005AG7044-*,二,4,S-130
64007AG7051-*,一,7,S-253
64007AG7051-*,一,8,S-253
64010AG7072-*,四,6,S-253
64010AG7072-*,四,7,S-253
64010AG7072-*,四,8,S-253
64017AG7104-*,三,2,S-130
64017AG7104-*,三,3,S-130
64017AG7104-*,三,4,S-130
64018AG7106-*,一,6,S-130
64018AG7106-*,一,7,S-130
64018AG7106-*,一,8,S-130
64021AG7111-*,一,2,S-130
64021AG7111-*,一,3,S-130
64021AG7111-*,一,4,S-130
64024AG7117-*,三,7,S-130
64024AG7117-*,三,8,S-130
64024AG7117-*,三,9,S-130
64025AG7125-*,三,7,S-253
64025AG7125-*,三,8,S-253
66008HS6048-*,三,2,S-325
66008HS6048-*,三,3,S-325
66008HS6048-*,三,4,S-325
66010HS6074-*,四,6,S-325
66010HS6074-*,四,7,S-325
66010HS6074-*,四,8,S-325
61040AP2101-*,一,9,*-***
61041AP2102-*,五,9,*-***
65002GA2004-*,三,5,S1-716
65002GA2004-*,三,6,S1-716
65002GA2004-*,三,7,S1-716
01028PE1022-2,五,7,YH-YH-1
01028PE1022-2,五,8,YH-YH-1
08032SC0004-11,六,1,S-114
08032SC0004-11,六,2,S-114
22001PH1004-G,二,8,S4-101
22001PH1004-G,二,9,S4-101
22001PH1004-G,二,A,S4-101
22016PH1032-B,一,3,TR-A201
22016PH1032-B,一,4,TR-A201
22016PH1032-B,三,1,TR-A201
22016PH1032-B,三,2,TR-A201
65001GA2002-*,一,Z,S-118
63010SS3004-*,一,6,S4-811
63010SS3004-*,三,7,S4-811
63010SS3004-*,三,8,S4-811
63011SS3005-*,一,3,S4-811
63011SS3005-*,一,4,S4-811
63011SS3005-*,三,6,S4-811
63012SS3010-*,一,5,S4-811
63012SS3010-*,三,3,S4-811
63012SS3010-*,三,4,S4-811
63013SS3011-*,二,5,S4-811
63013SS3011-*,四,5,S4-811
63013SS3011-*,四,6,S4-811
65003GA3002-*,六,B,*-***
65004GA4002-*,六,B,*-***
63003SS1011-*,一,7,S4-811
63003SS1011-*,一,8,S4-811
63004SS1012-*,三,6,S4-807
63015SS3025-*,五,3,S4-807
63015SS3025-*,五,4,S4-807
08029SC0004-4,五,5,S4-811
08029SC0004-4,五,6,S4-811
63001SS1003-*,四,7,S4-815-1
63001SS1003-*,四,8,S4-815-1
63002SS1005-*,二,5,S4-815-1
63002SS1005-*,二,6,S4-815-1
63005SS2004-*,四,2,S4-811
63005SS2004-*,五,3,S4-811
63005SS2004-*,五,4,S4-811
63006SS2006-*,二,1,S4-811
63006SS2006-*,二,2,S4-811
63006SS2006-*,四,3,S4-811
63006SS2006-*,四,4,S4-811
63007SS2008-*,六,7,*-***
63007SS2008-*,六,8,*-***
63008SS2013-*,一,7,S4-807
63008SS2013-*,一,8,S4-807
63008SS2013-*,三,5,S4-807
63009SS2014-*,一,6,S4-807
63009SS2014-*,三,7,S4-807
63009SS2014-*,三,8,S4-807
63014SS3018-*,三,Z,S4-810
63014SS3018-*,三,5,S4-810
63014SS3018-*,五,Z,S4-810
63016SS3035-*,四,A,S4-811
63016SS3035-*,四,B,S4-811
63016SS3035-*,四,C,S4-811
63017SS4020-*,二,3,S4-811
63017SS4020-*,二,4,S4-811
63017SS4020-*,二,Z,S4-811
77005HK1014-*,五,3,HK-116
77005HK1014-*,五,4,HK-116
77010HK2014-*,五,5,HK-104
77010HK2014-*,五,6,HK-104
77016HK2038-*,三,5,HK-115
77016HK2038-*,三,6,HK-115
77016HK2038-*,三,7,HK-115
77018HK2046-*,三,5,HK-116
77018HK2046-*,三,6,HK-116
77018HK2046-*,三,7,HK-116
77019HK3021-*,一,5,HK-210
77019HK3021-*,一,6,HK-210
77019HK3021-*,一,7,HK-210
77020HK3022-*,二,5,HK-210
77020HK3022-*,二,6,HK-210
77020HK3022-*,二,7,HK-210
77021HK3029-*,二,6,HK-104
77021HK3029-*,二,7,HK-104
77021HK3029-*,二,8,HK-104
77022HK4021-*,六,3,HK-115
77022HK4021-*,六,4,HK-115
77023HK4022-*,二,2,HK-216
77023HK4022-*,二,3,HK-216
77023HK4022-*,二,4,HK-216
77024HK4045-*,三,3,HK-210
77024HK4045-*,三,4,HK-210
01030PE1022-4,三,5,YH-YH-1
01030PE1022-4,三,6,YH-YH-1
77001HK1002-A,五,3,HK-216
77001HK1002-A,五,4,HK-216
77002HK1002-B,三,7,HK-104
77002HK1002-B,三,8,HK-104
77003HK1006-*,四,3,HK-115
77003HK1006-*,四,4,HK-115
77004HK1010-*,一,6,HK-115
77004HK1010-*,一,7,HK-115
77006HK1015-*,四,6,HK-115
77006HK1015-*,四,7,HK-115
77006HK1015-*,四,8,HK-115
77007HK1020-*,五,5,HK-116
77007HK1020-*,五,6,HK-116
77008HK2002-A,二,5,HK-216
77008HK2002-A,二,6,HK-216
77009HK2002-B,四,5,HK-104
77009HK2002-B,四,6,HK-104
77011HK2022-*,一,5,HK-216
77011HK2022-*,一,6,HK-216
77011HK2022-*,一,7,HK-216
77012HK2024-*,四,2,HK-104
77012HK2024-*,四,3,HK-104
77012HK2024-*,四,4,HK-104
77013HK2032-*,五,2,HK-115
77013HK2032-*,五,3,HK-115
77013HK2032-*,五,4,HK-115
77014HK2033-*,三,2,HK-115
77014HK2033-*,三,3,HK-115
77014HK2033-*,三,4,HK-115
77015HK2037-*,二,7,HK-115
77015HK2037-*,二,8,HK-115
77015HK2037-*,二,9,HK-115
77017HK2040-*,二,7,HK-216
77017HK2040-*,二,8,HK-216
24002LS1004-*,五,5,S5-113
24002LS1004-*,五,6,S5-203
24002LS1004-*,五,7,S5-203
24003LS1006-*,一,6,S5-112
24010LS2016-*,二,7,S5-112
24010LS2016-*,二,8,S5-112
24022LS5016-*,五,2,I-202
24022LS5016-*,五,3,I-202
24022LS5016-*,五,4,I-202
24028LS5073-*,五,6,S5-113
24028LS5073-*,五,7,S5-113
24028LS5073-*,五,8,S5-113
24031LS5100-*,三,5,S5-101
24031LS5100-*,三,6,S5-101
24045LS7000-*,二,4,S5-101
24055LS4020-*,三,2,S5-112
24055LS4020-*,三,3,S5-112
24055LS4020-*,三,4,S5-112
22028PH1038-*,二,7,S5-113
22028PH1038-*,二,8,S5-113
22028PH1038-*,四,5,S5-113
22028PH1038-*,四,6,S5-113
24005LS1020-*,四,7,S5-113
24005LS1020-*,四,8,S5-113
24030LS5094-*,三,7,S5-101
24030LS5094-*,三,8,S5-101
24054LS6136-*,五,7,S5-112
24054LS6136-*,五,8,S5-112
24054LS6136-*,五,9,S5-112
24013LS3016-*,二,7,S5-111
24013LS3016-*,二,8,S5-111
24015LS3020-*,一,5,S5-113
24015LS3020-*,一,6,S5-214
24015LS3020-*,一,7,S5-214
24023LS5024-*,四,7,S5-105
24023LS5024-*,四,8,S5-105
24024LS5038-*,四,6,S5-204
24024LS5038-*,四,7,S5-204
24024LS5038-*,四,8,S5-204
24025LS5040-*,一,5,S5-111
24025LS5040-*,一,6,S5-111
24025LS5040-*,一,7,S5-111
24026LS5055-*,二,7,S5-106
24026LS5055-*,二,8,S5-106
24026LS5055-*,二,9,S5-106
24027LS5070-*,四,2,I-002
24027LS5070-*,四,3,I-002
24027LS5070-*,四,4,I-002
24029LS5090-*,一,7,S5-113
24029LS5090-*,一,8,S5-113
24036LS6024-*,三,2,S5-113
24036LS6024-*,三,3,S5-113
24036LS6024-*,三,4,S5-113
24037LS6120-*,五,3,S5-106
24037LS6120-*,五,4,S5-106
24037LS6120-*,五,Z,S5-106
24038LS6122-*,一,1,S5-111
24038LS6122-*,一,8,S5-111
24038LS6122-*,一,9,S5-111
24039LS6124-*,五,7,S5-105
24039LS6124-*,五,8,S5-105
24039LS6124-*,五,9,S5-105
24040LS6126-*,三,Z,S5-111
24040LS6126-*,三,8,S5-111
24040LS6126-*,三,9,S5-111
24041LS6128-*,三,Z,S5-105
24041LS6128-*,三,8,S5-105
24041LS6128-*,三,9,S5-105
24042LS6130-*,一,1,S5-105
24042LS6130-*,一,8,S5-105
24042LS6130-*,一,9,S5-105
24043LS6132-*,三,1,S5-106
24043LS6132-*,三,Z,S5-106
24043LS6132-*,三,9,S5-106
24044LS6134-*,三,7,S5-113
24044LS6134-*,三,8,S5-113
24044LS6134-*,三,9,S5-113
24051LS7016-*,二,5,I-002
24051LS7016-*,二,6,I-002
24051LS7016-*,二,7,I-002
24052LS7021-*,三,5,S5-111
24052LS7021-*,三,6,S5-111
24052LS7021-*,三,7,S5-111
24032LS6006-A,二,1,S5-112
24032LS6006-A,二,2,S5-112
24033LS6006-B,二,7,S5-105
24033LS6006-B,二,8,S5-105
85006BM2031-*,一,2,E2-128
85006BM2031-*,一,3,E2-128
85006BM2031-*,一,4,E2-128
85011BM2041-*,四,2,R3-106
85011BM2041-*,四,3,R3-106
85011BM2041-*,四,4,R3-106
85014BM2045-*,二,5,R3-113
85014BM2045-*,二,6,R3-113
85018BM3034-*,五,5,I1-002
85018BM3034-*,五,6,I1-002
85018BM3034-*,五,7,I1-002
85001BM1009-*,四,5,R3-117
85001BM1009-*,四,6,R3-117
85001BM1009-*,四,7,R3-117
85002BM1010-*,四,5,S1-226
85002BM1010-*,四,6,S1-226
85002BM1010-*,四,7,S1-226
85003BM1011-*,二,5,R3-106
85003BM1011-*,二,6,R3-106
85003BM1011-*,二,7,R3-106
85007BM2035-*,五,5,S1-226
85007BM2035-*,五,6,S1-226
85004BM2011-*,五,2,R3-106
85004BM2011-*,五,3,R3-106
85004BM2011-*,五,4,R3-106
85005BM2013-*,四,5,R3-106
85005BM2013-*,四,6,R3-106
85005BM2013-*,四,7,R3-106
85008BM2037-*,六,1,*-***
85009BM2039-*,三,2,R3-113
85009BM2039-*,三,3,R3-113
85009BM2039-*,三,4,R3-113
85010BM2040-*,一,6,R3-106
85010BM2040-*,一,7,R3-106
85010BM2040-*,一,8,R3-106
85012BM2042-*,五,5,R3-106
85012BM2042-*,五,6,R3-106
85012BM2042-*,五,7,R3-106
85013BM2043-*,三,6,R3-106
85013BM2043-*,三,7,R3-106
85013BM2043-*,三,8,R3-106
85015BM3006-*,五,5,R3-113
85015BM3006-*,五,6,R3-113
85015BM3006-*,五,7,R3-113
85016BM3022-*,一,2,R3-106
85016BM3022-*,一,3,R3-106
85016BM3022-*,一,4,R3-106
85017BM3029-*,四,5,R3-113
85017BM3029-*,四,6,R3-113
85017BM3029-*,四,7,R3-113
85019BM4003-*,六,1,*-***
85019BM4003-*,六,2,*-***
80001SA5002-*,五,5,TR-501
80001SA5002-*,五,6,TR-501
80001SA5002-*,五,7,TR-501
80002SA5008-*,五,1,S-215-1
80002SA5008-*,五,2,S-215-1
80003SA5010-*,二,6,S1-716
80003SA5010-*,二,7,S1-716
80003SA5010-*,二,8,S1-716
80004SA5012-*,四,6,S-130
80004SA5012-*,四,7,S-130
80004SA5012-*,四,8,S-130
80005SA5013-*,二,6,TR-501
80005SA5013-*,二,7,TR-501
80005SA5013-*,二,8,TR-501
80006SA5015-*,四,5,E2-306
80006SA5015-*,四,6,E2-306
80006SA5015-*,四,7,E2-306
80007SA5016-*,一,7,E2-410
80007SA5016-*,一,8,E2-410
80007SA5016-*,一,9,E2-410
80008SA5017-*,三,3,E2-305
80008SA5017-*,三,4,E2-305
80008SA5017-*,四,5,E2-305
80009SA5018-*,四,2,E3-207
80009SA5018-*,四,3,E3-207
80009SA5018-*,四,4,E3-207
80010SA5019-*,四,A,E-250
80010SA5019-*,四,B,E-250
80010SA5019-*,四,C,E-250
80011SA5032-*,四,2,E6-B142
80011SA5032-*,四,3,E6-B142
80011SA5032-*,四,4,E6-B142
80012SA5033-*,四,6,E6-B142
80012SA5033-*,四,7,E6-B142
80012SA5033-*,四,8,E6-B142
80013SA5034-*,一,6,TR-501
80013SA5034-*,一,7,TR-501
80013SA5034-*,一,8,TR-501
80014SA5035-*,三,2,TR-503
80014SA5035-*,三,3,TR-503
80014SA5035-*,三,4,TR-503
80015SA5036-*,一,2,TR-503
80015SA5036-*,一,3,TR-503
80015SA5036-*,一,4,TR-503
80016SA5037-*,四,3,TR-501
80016SA5037-*,四,4,TR-501
80016SA5037-*,四,Z,TR-501
80017SA5038-*,五,2,TR-501
80017SA5038-*,五,3,TR-501
80017SA5038-*,五,4,TR-501
